"","job.c_lhs","growt_lhs","auto._lhs","auto._lhs.1","hts.w_lhs","HH.Mo_lhs","auto._lhs.2","job.control.total","growth.capacity.file","auto.accessibility.beta","auto.operating.costs","hts.work.tlfd","HH.Moves.UEC.FileName","auto.peak.sov.skim.2015"
"35",0.534330183754209,0.262151213102974,0.575335899611702,0.0155405530477874,0.437284992676927,0.263429799321573,0.948299893669318,0.267165091877105,1.13107560655149,-0.24,2.26,25.5836728696493,0.44757234949118,1
"36",0.690425100823399,0.654685390213272,0.670012351332232,0.063818394437898,0.700112453321926,0.0993239873074926,0.471654709924012,0.345212550411699,1.32734269510664,-0.25,2.75,30.2620016691303,0.324492990480619,0
"37",0.921625133104157,0.932830019311281,0.956008521170355,0.664894528293516,0.427530225597788,0.084326976994751,0.184189851990435,0.460812566552078,1.46641500965564,-0.29,8.88,25.4100380156406,0.313245232746063,0
"38",0.0176273668250069,0.319864014130319,0.466657493957551,0.718882154174382,0.187081786161521,0.371014028256061,0.222205572095234,0.00881368341250345,1.15993200706516,-0.22,9.43,21.1300557936751,0.528260521192045,0
"39",0.624821818514261,0.791320541796042,0.948285789218498,0.878145073055057,0.814434888785705,0.328878842318663,0.562815540694166,0.312410909257131,1.39566027089802,-0.29,11.06,32.2969410203856,0.496659131738998,1
"40",0.861543429984711,0.685754641007166,0.853800039710011,0.171206386574311,0.812274365730351,0.870625541141024,0.0242303317498881,0.430771714992356,1.34287732050358,-0.28,3.85,32.2584837100002,0.902969155855768,0
"41",0.953320223031565,0.661165994961746,0.356894688707776,0.382778464655159,0.618058036455652,0.214626516185235,0.928793821950676,0.476660111515783,1.33058299748087,-0.2,6,28.8014330489106,0.410969887138926,1
"42",0.619469419810222,0.826917901851935,0.178441465414129,0.85300453340169,0.0127712658781093,0.797741425571963,0.176440116162412,0.309734709905111,1.41345895092597,-0.18,10.8,18.0273285326303,0.848306069178972,0
"43",0.00535831007338129,0.933299833453028,0.892543883244041,0.96626981391781,0.237393551604822,0.862312747940188,0.907755561894504,0.00267915503669064,1.46664991672651,-0.28,11.96,22.0256052185658,0.896734560955141,1
"44",0.0500514785770792,0.672823368906043,0.658912231271155,0.208723452961538,0.0811442263335921,0.467457675037207,0.953274976807879,0.0250257392885396,1.33641168445302,-0.25,4.23,19.2443672287379,0.600593256277905,1
"45",0.971335735821631,0.225173553421162,0.88744420605083,0.211746146471938,0.247410098677035,0.174635558921611,0.732581238129642,0.485667867910815,1.11258677671058,-0.28,4.26,22.2038997564512,0.380976669191208,1
"46",0.803680709048174,0.442204800635809,0.634832572551444,0.837720585119212,0.536211976242485,0.960159067278262,0.0525422473887447,0.401840354524087,1.2211024003179,-0.25,10.64,27.3445731771162,0.970119300458697,0
"47",0.214068867127178,0.247353763735853,0.816601710683201,0.013166075443849,0.597661035191035,0.67147236991697,0.955847417370882,0.107034433563589,1.12367688186793,-0.27,2.23,28.4383664264004,0.753604277437727,1
"48",0.560291914330097,0.23576610392984,0.629939351185923,0.777586981624132,0.129975791451521,0.404755405596225,0.4839786676527,0.280145957165048,1.11788305196492,-0.24,10.03,20.1135690878371,0.553566554197168,0
"49",0.742163420241326,0.967788476580521,0.166127016190207,0.439257814795245,0.580112090012291,0.753746804070659,0.255517838152591,0.371081710120663,1.48389423829026,-0.17,6.58,28.1259952022188,0.815310103052994,0
"50",0.810786271466408,0.526745844645891,0.950870335387765,0.969817635863321,0.463804008964216,0.165931055925786,0.486522797087673,0.405393135733204,1.26337292232295,-0.29,11.99,26.0557113595631,0.37444829194434,0
"51",0.497628997961292,0.605185292276554,0.469448998734122,0.685863492804114,0.981254217362497,0.800826821337454,0.563600278577767,0.248814498980646,1.30259264613828,-0.22,9.1,35.2663250690524,0.850620116003091,1
"52",0.898169142938219,0.884474343671231,0.967792674043682,0.75937254160014,0.991256348497002,0.0952491956634913,0.246320248177275,0.44908457146911,1.44223717183562,-0.3,9.85,35.4443630032466,0.321436896747618,0
"53",0.911157240280649,0.934375878761988,0.07916281676176,0.78395600814675,0.959929060597671,0.991459140803665,0.1595989452051,0.455578620140324,1.46718793938099,-0.16,10.1,34.8867372786385,0.993594355602749,0
"54",0.224431072404142,0.540333571720868,0.0486699632171076,0.326057146122446,0.370084159821039,0.947576467157342,0.0721093542752787,0.112215536202071,1.27016678586043,-0.16,5.43,24.3874980448145,0.960682350368006,0
"55",0.827309488742379,0.485044787080493,0.143465776311001,0.522604091887828,0.899417946841568,0.545729591573589,0.439781141858781,0.41365474437119,1.24252239354025,-0.17,7.43,33.8096394537799,0.659297193680191,0
"56",0.288520076167537,0.805472639974207,0.279765278110513,0.0974293609294109,0.282710089601809,0.8579911740073,0.311588010313222,0.144260038083768,1.4027363199871,-0.19,3.09,22.8322395949122,0.893493380505475,0
"57",0.31386152670579,0.910885634089122,0.175551723995944,0.0535863391328603,0.0932323291143402,0.208539017429575,0.280880826731212,0.156930763352895,1.45544281704456,-0.18,2.65,19.4595354582353,0.406404263072181,0
"58",0.657438328741118,0.546175500469748,0.223195798214991,0.230480832554167,0.201329681998352,0.0798030554661527,0.180070272428915,0.328719164370559,1.27308775023487,-0.18,4.45,21.3836683395707,0.309852291599615,0
"59",0.284340421845904,0.398395822223276,0.44735673125321,0.148687840871047,0.0846701433949638,0.422187634985195,0.665555461070966,0.142170210922952,1.19919791111164,-0.22,3.62,19.3071285524304,0.566640726238897,1
"60",0.453419404857093,0.125401582688792,0.0075777107346803,0.511417078131344,0.94805237073754,0.246599053991027,0.13128635232267,0.226709702428547,1.0627007913444,-0.15,7.32,34.6753321991282,0.43494929049327,0
"61",0.233679652995197,0.622363339714007,0.438902212494751,0.844854126902763,0.747337523185415,0.145942000612151,0.594906023603864,0.116839826497599,1.311181669857,-0.22,10.72,31.1026079127004,0.359456500459113,1
"62",0.112026772836922,0.388071430944139,0.862705255069304,0.741259435548214,0.150182696717093,0.111088043490425,0.935761849486502,0.0560133864184609,1.19403571547207,-0.28,9.66,20.4732520015643,0.333316032617819,1
"63",0.591621507175034,0.402361607242841,0.443663071847055,0.698728794954717,0.209085965498351,0.374112633537501,0.0665190878694411,0.295810753587517,1.20118080362142,-0.22,9.23,21.5217301858706,0.530584475153126,0
"64",0.957944219767815,0.446180393558927,0.258566104242112,0.774689291423187,0.887000826109434,0.19605998329306,0.34963232567301,0.478972109883907,1.22309019677946,-0.19,10,33.5886147047479,0.397044987469795,0
"65",0.518806403015973,0.711992817225866,0.943482289616717,0.0229520134988707,0.840150114432909,0.928957865142031,0.539466956737218,0.259403201507987,1.35599640861293,-0.29,2.33,32.7546720369058,0.946718398856523,1
"66",0.286163126440253,0.206395247831475,0.688814986259211,0.762357756750658,0.7759816684213,0.727067151222145,0.913674573004944,0.143081563220127,1.10319762391574,-0.25,9.88,31.6124736978991,0.795300363416609,1
"67",0.747279203207931,0.265285551915644,0.777431196956895,0.94178221776709,0.348069003705168,0.604849005533382,0.925618811705615,0.373639601603965,1.13264277595782,-0.27,11.71,23.995628265952,0.703636754150037,1
"68",0.491234193015378,0.471915141913574,0.355778782473877,0.0967829183354042,0.511237442945829,0.048212280632928,0.116894802080933,0.245617096507689,1.23595757095679,-0.2,3.09,26.9000264844357,0.286159210474696,0
"69",0.909255633470602,0.00868974104057997,0.997320717899594,0.310686640372733,0.762727707232814,0.349583401346812,0.623484238094883,0.454627816735301,1.00434487052029,-0.3,5.27,31.3765531887441,0.512187551010109,1
"70",0.753063570349943,0.156172315011499,0.714838211933617,0.49106526888581,0.641963247221429,0.946712020532927,0.20241473555495,0.376531785174971,1.07808615750575,-0.26,7.11,29.2269458005414,0.960034015399695,0
"71",0.292148251150036,0.944530615227763,0.0996904097325169,0.462480103688547,0.563529125155183,0.46341534727742,0.842764782362385,0.146074125575018,1.47226530761388,-0.16,6.82,27.8308184277623,0.597561510458065,1
"72",0.2722648836351,0.785863060113275,0.434892975686584,0.739077325412072,0.275701330137439,0.687846681393916,0.106668410481187,0.13613244181755,1.39293153005664,-0.22,9.64,22.7074836764464,0.765885011045437,0
"73",0.278754215379478,0.853778849567752,0.6493792485788,0.317354430805892,0.835492121779593,0.110057339573745,0.791687366156606,0.139377107689739,1.42688942478388,-0.25,5.34,32.6717597676768,0.332543004680309,1
"74",0.665957858659094,0.110745533752488,0.335163979384815,0.499043260382954,0.918508567810524,0.603927697762614,0.261917904989328,0.332978929329547,1.05537276687624,-0.2,7.19,34.1494525070273,0.702945773321961,0
"75",0.858079581007827,0.712402445129119,0.345018709437456,0.351967571690446,0.195830018765992,0.818007408833364,0.00406531880819239,0.429039790503914,1.35620122256456,-0.2,5.69,21.2857743340346,0.863505556625023,0
"76",0.825497794031864,0.165411322965752,0.803843497222988,0.221089066002751,0.651699652106036,0.64203635997721,0.832564356965246,0.412748897015932,1.08270566148288,-0.27,4.36,29.4002538074874,0.731527269982908,1
"77",0.147329203353496,0.142821261751931,0.674741220275639,0.920690672383644,0.498623960559955,0.989560648336774,0.469260282794246,0.0736646016767481,1.07141063087597,-0.25,11.49,26.6755064979672,0.99217048625258,0
"78",0.503036153894616,0.306493714106036,0.242833847510628,0.164460690159351,0.927707382489694,0.00549061595206149,0.372454426570795,0.251518076947308,1.15324685705302,-0.19,3.78,34.3131914083166,0.254117961964046,0
"79",0.54632778479415,0.927037504025502,0.702640931551112,0.95359246217669,0.605139470247319,0.679349394534249,0.813647105430718,0.273163892397075,1.46351875201275,-0.26,11.83,28.5714825704023,0.759512045900687,1
"80",0.407646436035167,0.658367151308805,0.577349425910506,0.753368586791446,0.346919740109937,0.0557598450127989,0.852144215794513,0.203823218017584,1.3291835756544,-0.24,9.78,23.9751713739569,0.291819883759599,1
"81",0.511334481443744,0.595244373262627,0.527162226027111,0.452972930828109,0.0451144807473756,0.239070648988942,0.28874826270761,0.255667240721872,1.29762218663131,-0.23,6.72,18.6030377573033,0.429302986741706,0
"82",0.647134407401085,0.38300981653342,0.973856255912455,0.445338370080339,0.684490710697137,0.113571995319333,0.538112658006605,0.323567203700542,1.19150490826671,-0.3,6.64,29.983934650409,0.3351789964895,1
"83",0.672084571857937,0.0458670985938516,0.746502777794842,0.618492889342364,0.966748647604603,0.784172989531653,0.99603404365317,0.336042285928968,1.02293354929693,-0.26,8.41,35.0081259273619,0.83812974214874,1
"84",0.494585577831604,0.916187481858535,0.327192480468191,0.724960987518774,0.279162259204546,0.813256354796467,0.0905872647122014,0.247292788915802,1.45809374092927,-0.2,9.49,22.7690882138409,0.85994226609735,0
"85",0.990166998458561,0.0646442246988881,0.959195523945848,0.0895320522899274,0.827332028255565,0.62357664325228,0.855573746210663,0.49508349922928,1.03232211234944,-0.29,3.01,32.5265101029491,0.71768248243921,1
"86",0.594277518451447,0.240240820003441,0.206903658594238,0.652579932026798,0.553485176243354,0.471758645685855,0.234043959512375,0.297138759225723,1.12012041000172,-0.18,8.76,27.6520361371317,0.603818984264392,0
"87",0.644631633002311,0.214624549880158,0.899773320157779,0.0373989768391475,0.758211599883856,0.6986428248554,0.147451155939139,0.322315816501155,1.10731227494008,-0.28,2.48,31.2961664779326,0.77398211864155,0
"88",0.127558907586616,0.0917467471908312,0.568137942780275,0.870521913993405,0.504126260796562,0.789584217583761,0.423207617392996,0.0637794537933078,1.04587337359542,-0.24,10.98,26.7734474421788,0.842188163187821,0
"89",0.541520281729521,0.915856568102958,0.535572568369796,0.699676285631256,0.395490157919936,0.494956374779809,0.985135798780015,0.270760140864761,1.45792828405148,-0.23,9.24,24.8397248109749,0.621217281084857,1
"90",0.944415105503984,0.724569067002507,0.925629186525242,0.054324422713602,0.978843125558225,0.83692446735804,0.749899760112166,0.472207552751992,1.36228453350125,-0.29,2.65,35.2234076349364,0.87769335051853,1
"91",0.0972981980519835,0.256541951513384,0.216560466232011,0.17782665389264,0.76502423289814,0.932573185651097,0.761254986813758,0.0486490990259917,1.12827097575669,-0.18,3.91,31.4174313455869,0.949429889238323,1
"92",0.470690879280679,0.691203707105946,0.742178492074832,0.376890970079228,0.243461747616995,0.680439953953959,0.759587391623063,0.235345439640339,1.34560185355297,-0.26,5.94,22.1336191075825,0.760329965465469,1
"93",0.0615576273002662,0.581623099577148,0.942618024655385,0.589147030620603,0.361297670760425,0.280764826653292,0.969618184137158,0.0307788136501331,1.29081154978857,-0.29,8.11,24.2310985395356,0.460573619989969,1
"94",0.388653701609699,0.701934046472423,0.933608928788919,0.695731380236335,0.940165500588715,0.172762510083383,0.0627826720133889,0.19432685080485,1.35096702323621,-0.29,9.2,34.5349459104791,0.379571882562537,0
"95",0.697201993212104,0.408408464157488,0.092571049814811,0.157487302815774,0.17261537131737,0.933270613580476,0.797256201159209,0.348600996606052,1.20420423207874,-0.16,3.71,20.8725536094492,0.949952960185357,1
"96",0.611783460217062,0.268546736598713,0.0511664804194588,0.0819757822898682,0.591488464125432,0.448164895922411,0.0432135282321833,0.305891730108531,1.13427336829936,-0.16,2.94,28.3284946614327,0.586123671941808,0
"97",0.839709850378102,0.99410122592235,0.58114145143074,0.577409506844822,0.640637579663424,0.817023991908412,0.669148746467661,0.419854925189051,1.49705061296117,-0.24,7.99,29.2033489180089,0.862767993931309,1
"98",0.298257502779365,0.55172252237564,0.635431406901916,0.110102320450125,0.657383724311367,0.0165081688361242,0.267519580754451,0.149128751389682,1.27586126118782,-0.25,3.22,29.5014302927423,0.262381126627093,0
"99",0.438910091102356,0.862172515054233,0.336411972422618,0.293416185354348,0.969457633456215,0.182036033835961,0.099919868908124,0.219455045551178,1.43108625752712,-0.2,5.09,35.0563458755206,0.38652702537697,0
"100",0.291752839300549,0.35497913970123,0.871885292379186,0.264993487864733,0.309375315319747,0.664346928841202,0.395778127198573,0.145876419650274,1.17748956985062,-0.28,4.8,23.3068806126915,0.748260196630901,0
"101",0.397145681429887,0.568503086599754,0.467742526573129,0.600201397510013,0.830668434863212,0.204443786112359,0.556900640239706,0.198572840714944,1.28425154329988,-0.22,8.22,32.5858981405652,0.403332839584269,1
"102",0.0842934126667678,0.178559701862512,0.145028558617691,0.780563882159302,0.81157170494739,0.864934956467478,0.286673824214842,0.0421467063333839,1.08927985093126,-0.17,10.06,32.2459763480635,0.898701217350608,0
"103",0.0145643434377853,0.425169854447711,0.415752454858739,0.28730408985028,0.500685990692349,0.34212221448007,0.63448226412083,0.00728217171889264,1.21258492722386,-0.21,5.03,26.7122106343238,0.506591660860053,1
"104",0.29708681447478,0.309296390225878,0.747129497791175,0.988367851973046,0.16047112468048,0.444025675972924,0.0974367275498807,0.14854340723739,1.15464819511294,-0.26,12.18,20.6563860193125,0.583019256979693,0
"105",0.796899455482839,0.64922614377318,0.215055343724787,0.866314952005865,0.673277360563632,0.151473347040592,0.417355567924446,0.398449727741419,1.32461307188659,-0.18,10.94,29.7843370180327,0.363605010280444,0
"106",0.32467063141265,0.583886000304483,0.75241571294982,0.934523066228256,0.856338175619254,0.0418274727335665,0.009163948739646,0.162335315706325,1.29194300015224,-0.26,11.63,33.0428195260227,0.281370604550175,0
"107",0.634384290368296,0.315678627575515,0.0349526755397674,0.384230543118203,0.897686870067613,0.567085959743243,0.938707911686739,0.317192145184148,1.15783931378776,-0.16,6.02,33.7788262872035,0.675314469807432,1
"108",0.394926370596048,0.640809900856111,0.59317505343142,0.492069139252184,0.691553216537694,0.366495801601093,0.540826657369267,0.197463185298024,1.32040495042806,-0.24,7.12,30.1096472543709,0.52487185120082,1
"109",0.880584891885286,0.197676573651843,0.721221621254459,0.640322185356868,0.626504855209962,0.613943419876741,0.329235350074247,0.440292445942643,1.09883828682592,-0.26,8.63,28.9517864227373,0.710457564907556,0
"110",0.719270037689246,0.719586966070579,0.0830714082042687,0.280037144590402,0.819741682063323,0.663611951740226,0.873753041462274,0.359635018844623,1.35979348303529,-0.16,4.96,32.3914019407271,0.747708963805169,1
"111",0.436262299089925,0.236805285716429,0.213826221872121,0.923184895400889,0.314024241490755,0.528339637695812,0.790516955245519,0.218131149544963,1.11840264285821,-0.18,11.52,23.3896314985354,0.646254728271859,1
"112",0.999995006556855,0.222412581397453,0.426404658365995,0.331826525473967,0.790838052988518,0.33905705216038,0.206458656047471,0.499997503278428,1.11120629069873,-0.21,5.48,31.8769173431956,0.504292789120285,0
"113",0.15429159503174,0.48131011497532,0.287761724736774,0.857014445738867,0.434730020051356,0.973128088392783,0.632639204816427,0.0771457975158701,1.24065505748766,-0.19,10.84,25.5381943569141,0.979846066294587,1
"114",0.0790449029451702,0.89861354489089,0.790121208453318,0.530047604119172,0.579720260621747,0.630802632598905,0.264766138842329,0.0395224514725851,1.44930677244544,-0.27,7.51,28.1190206390671,0.723101974449179,0
"115",0.867585418849485,0.638478776789736,0.612034784466494,0.641240194448736,0.924431148335803,0.681683490092866,0.991829899393953,0.433792709424743,1.31923938839487,-0.24,8.64,34.2548744403773,0.76126261756965,1
"116",0.485158109846292,0.0927592174694873,0.0244323067399673,0.855263927110005,0.855420882530045,0.157817953023128,0.359957255434012,0.242579054923146,1.04637960873474,-0.15,10.82,33.0264917090348,0.368363464767346,0
"117",0.967345697252313,0.0868191621161532,0.574648754103342,0.0432029397622682,0.161823434341466,0.627737712796312,0.964651944697369,0.483672848626156,1.04340958105808,-0.24,2.54,20.6804571312781,0.720803284597234,1
"118",0.662222998735961,0.453256974033546,0.0603971648702864,0.733793886916945,0.803728749217233,0.500930219812551,0.35000857982412,0.33111149936798,1.22662848701677,-0.16,9.58,32.1063717360667,0.625697664859414,0
"119",0.398176393649774,0.128618877592264,0.778427715114551,0.294297452911735,0.0328422283686232,0.738251101599075,0.670197109300876,0.199088196824887,1.06430943879613,-0.27,5.1,18.3845916649615,0.803688326199306,1
"120",0.341034897511359,0.822042772979476,0.316549116726965,0.539310406290926,0.876175348243909,0.0888568988451734,0.332952469293261,0.17051744875568,1.41102138648974,-0.2,7.6,33.3959211987416,0.31664267413388,0
"121",0.843086622983916,0.164614672143012,0.751401949670631,0.785169666897506,0.101831957635935,0.524667898082407,0.291518714478938,0.421543311491958,1.08230733607151,-0.26,10.11,19.6126088459197,0.643500923561805,0
"122",0.857526704466436,0.45971461540577,0.729866410877556,0.732947809973732,0.210895439253189,0.45781614501751,0.0791520932444837,0.428763352233218,1.22985730770288,-0.26,9.58,21.5539388187068,0.593362108763133,0
"123",0.593722803656245,0.566644200840965,0.75668828197266,0.145184923865134,0.951123347034678,0.646567176656798,0.780799320580205,0.296861401828122,1.28332210042048,-0.26,3.58,34.7299955772173,0.734925382492598,1
"124",0.802842239900958,0.656706127464771,0.890886957978131,0.130656754182884,0.516149260155158,0.183522807199275,0.989276288668858,0.401421119950479,1.32835306373239,-0.28,3.43,26.9874568307618,0.387642105399456,1
"125",0.0531018558114301,0.706030911364127,0.824561034964863,0.335754949305905,0.517895252652233,0.98776189847081,0.959270363840275,0.0265509279057151,1.35301545568206,-0.27,5.52,27.0185354972098,0.990821423853107,1
"126",0.459730912618572,0.190035863319878,0.728613294367213,0.678966970846755,0.441622178864898,0.602286282500951,0.957335112420376,0.229865456309286,1.09501793165994,-0.26,9.03,25.6608747837952,0.701714711875713,1
"127",0.817872931118356,0.601228620949201,0.692733703769278,0.773370929327561,0.0589513146262616,0.507989709389396,0.662483213243773,0.408936465559178,1.3006143104746,-0.25,9.99,18.8493334003475,0.630992282042047,1
"128",0.0566125244521536,0.740381919050124,0.436371165828779,0.107958386177197,0.0736203964438755,0.30298447884433,0.348329764887458,0.0283062622260768,1.37019095952506,-0.22,3.2,19.110443056701,0.477238359133247,0
"129",0.486624954308616,0.607902084262343,0.161567434781697,0.186803306345595,0.706771062197164,0.636024647611426,0.689250621045241,0.243312477154308,1.30395104213117,-0.17,4.01,30.3805249071095,0.72701848570857,1
"130",0.774278143434552,0.0936906967139803,0.604076144888764,0.446161181902047,0.628500683741644,0.953383050185163,0.568492866337299,0.387139071717276,1.04684534835699,-0.24,6.65,28.9873121706013,0.965037287638872,1
"131",0.849786659372039,0.0337924803886563,0.26322274559061,0.424121344547719,0.995802576614777,0.760103306149598,0.893692229217384,0.42489332968602,1.01689624019433,-0.19,6.43,35.525285863743,0.820077479612199,1
"132",0.0903920616242103,0.962924177126028,0.669053796084598,0.948984831526177,0.988802882056916,0.975282518599182,0.988333325365791,0.0451960308121052,1.48146208856301,-0.25,11.78,35.4006913006131,0.981461888949387,1
"133",0.350651967894984,0.352085558559978,0.0559404620139394,0.506356105069397,0.853578886392061,0.264753717980115,0.407256616138387,0.175325983947492,1.17604277927999,-0.16,7.26,32.9937041777787,0.448565288485086,0
